outer_fold,context,config_key,family_key,family_label,parameter_count,regularization,primary_eligible,mean_fold_loss,fold_loss_se,pooled_log_mse,pooled_mae_s,pooled_rmse_s,pooled_pearson_r,pooled_spearman_rho
3,outer_3_inner_training_only,signed_exponential_1p__lambda_0.001,signed_exponential_1p,Signed exponential (1 parameter),1,0.001,True,4.712707043025361,1.0875693318981945,4.844875215934982,556.3825900839959,831.0350408467169,0.20875367337724776,0.19734904270986744
3,outer_3_inner_training_only,signed_exponential_1p__lambda_0.01,signed_exponential_1p,Signed exponential (1 parameter),1,0.01,True,4.713117668136804,1.0881033928622874,4.8450271153948155,556.0694444934355,830.6911205206851,0.20878842781686296,0.19734904270986744
3,outer_3_inner_training_only,signed_exponential_1p__lambda_0.1,signed_exponential_1p,Signed exponential (1 parameter),1,0.1,True,4.716912515457196,1.093377716152763,4.846399843178741,553.0168803562426,827.3315974589535,0.2090887149392582,0.19734904270986744
3,outer_3_inner_training_only,signed_exponential_1p__lambda_1,signed_exponential_1p,Signed exponential (1 parameter),1,1.0,True,4.733815205512763,1.1415779274251063,4.848467173579702,528.2368869836968,798.1781201905965,0.2095769828778348,0.19734904270986744
3,outer_3_inner_training_only,signed_exponential_1p__lambda_10,signed_exponential_1p,Signed exponential (1 parameter),1,10.0,True,4.754774668005595,1.3002622163090256,4.835285966967591,464.1311711160196,715.3976445983253,0.20434083219284857,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_2__lambda_0,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.0,True,4.628044505956723,1.2123099008419707,4.751482965251301,488.29319480906474,750.4527471491349,0.1982584148853457,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_2__lambda_0.001,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.001,True,4.628108233703193,1.2123356031286447,4.7515269511966025,488.28854043985893,750.4446688963943,0.19826449017415362,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_2__lambda_0.01,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.01,True,4.628679574724722,1.212565991685959,4.751921371678353,488.2468489448472,750.3723279995464,0.1983189071319261,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_2__lambda_0.1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.1,True,4.634190748654595,1.214792712218218,4.755737610250215,487.84915488164575,749.6842555867822,0.19883774449248368,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_2__lambda_1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,1.0,True,4.6754064316664055,1.2316783314802227,4.784876725424182,485.10425125883614,745.0333582963392,0.2024060510687317,0.19734904270986744
